# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"cow","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"stand","1":"lying down","2":"foraging","3":"drinking water","4":"rumination"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"179_pkbGLrvE","[""40_00006.jpg""]",0,"[]","[2,730.088,187.25,174.01,156.988]","{""1"":""1""}"
"179_BuHfo22o","[""40_00006.jpg""]",0,"[]","[2,310.193,219.405,141.856,156.987]","{""1"":""1""}"
"179_0FZidJXh","[""40_00006.jpg""]",0,"[]","[2,168.336,238.319,126.725,166.445]","{""1"":""1""}"
"179_AXXtO76w","[""40_00006.jpg""]",0,"[]","[2,64.308,242.102,94.571,168.336]","{""1"":""1""}"
"178_iQQyWcBv","[""40_00005.jpg""]",0,"[]","[2,701.716,172.119,206.165,160.771]","{""1"":""1""}"
"178_o5s3JeYp","[""40_00005.jpg""]",0,"[]","[2,472.855,175.902,192.924,166.445]","{""1"":""1""}"
"178_pgzN2IAF","[""40_00005.jpg""]",0,"[]","[2,291.278,204.273,158.88,155.097]","{""1"":""1""}"
"178_v9lvXSiQ","[""40_00005.jpg""]",0,"[]","[2,156.988,238.319,121.051,138.073]","{""1"":""1""}"
"178_Js12NV78","[""40_00005.jpg""]",0,"[]","[2,24.588,240.21,155.097,177.794]","{""1"":""1""}"
"178_16FJXiXq","[""40_00005.jpg""]",0,"[]","[2,520.14,87.005,107.811,87.006]","{""1"":""0""}"
"177_MaQGVx9X","[""40_00004.jpg""]",0,"[]","[2,514.466,96.462,98.354,105.92]","{""1"":""0""}"
"177_zjjauQVo","[""40_00004.jpg""]",0,"[]","[2,482.312,204.273,162.662,136.182]","{""1"":""1""}"
"177_Ophe6gWF","[""40_00004.jpg""]",0,"[]","[2,716.848,166.445,158.879,166.445]","{""1"":""1""}"
"177_bEtW9ZtA","[""40_00004.jpg""]",0,"[]","[2,641.191,138.074,69.982,87.005]","{""1"":""1""}"
"177_N8LSVbUo","[""40_00004.jpg""]",0,"[]","[2,317.758,211.839,134.291,155.096]","{""1"":""1""}"
"177_yFcGpKvk","[""40_00004.jpg""]",0,"[]","[2,168.336,238.319,128.617,156.987]","{""1"":""1""}"
"177_npP6L7DT","[""40_00004.jpg""]",0,"[]","[2,75.657,251.559,105.919,164.553]","{""1"":""1""}"
"176_uFyW3zTE","[""40_00003.jpg""]",0,"[]","[2,718.739,170.228,179.685,155.096]","{""1"":""1""}"
"176_yboAT4XH","[""40_00003.jpg""]",0,"[]","[2,476.637,192.925,189.142,138.073]","{""1"":""1""}"
"176_X4ufx9BO","[""40_00003.jpg""]",0,"[]","[2,306.41,217.513,147.53,151.314]","{""1"":""1""}"
"176_UaXLAUDi","[""40_00003.jpg""]",0,"[]","[2,158.879,253.45,139.965,138.074]","{""1"":""1""}"
"176_diCJDCey","[""40_00003.jpg""]",0,"[]","[2,69.982,278.039,105.92,141.856]","{""1"":""1""}"
"176_4r7P8Yqc","[""40_00003.jpg""]",0,"[]","[2,531.489,102.137,100.245,90.788]","{""1"":""0""}"
"175_AjqxtLXO","[""40_00002.jpg""]",0,"[]","[2,516.357,87.005,128.617,115.377]","{""1"":""0""}"
"175_KXAl327Q","[""40_00002.jpg""]",0,"[]","[2,474.746,185.359,209.948,160.771]","{""1"":""1""}"
"175_KChw71xc","[""40_00002.jpg""]",0,"[]","[2,709.282,153.205,160.771,177.793]","{""1"":""1""}"
"175_NcGXyEeu","[""40_00002.jpg""]",0,"[]","[2,313.975,196.708,143.748,166.444]","{""1"":""1""}"
"175_dghixYf9","[""40_00002.jpg""]",0,"[]","[2,164.553,238.319,143.748,160.77]","{""1"":""1""}"
"175_dqvG4C8Q","[""40_00002.jpg""]",0,"[]","[2,73.765,268.581,100.246,147.531]","{""1"":""1""}"
"174_kfNTZqwy","[""39_00007.jpg""]",0,"[]","[2,737.653,164.553,168.336,166.445]","{""1"":""1""}"
"174_E9yuX6O0","[""39_00007.jpg""]",0,"[]","[2,478.529,194.816,175.902,143.748]","{""1"":""1""}"
"174_bbZEG6qQ","[""39_00007.jpg""]",0,"[]","[2,187.25,259.124,128.617,143.748]","{""1"":""1""}"
"174_MLdEwPEe","[""39_00007.jpg""]",0,"[]","[2,71.874,270.473,92.679,136.182]","{""1"":""1""}"
"174_qrJjSPMb","[""39_00007.jpg""]",0,"[]","[2,348.021,185.359,102.137,105.919]","{""1"":""1""}"
"173_klOuAmIX","[""39_00006.jpg""]",0,"[]","[2,349.912,185.359,102.137,100.245]","{""1"":""1""}"
"173_WVBGFAiL","[""39_00006.jpg""]",0,"[]","[2,495.552,204.273,166.444,149.422]","{""1"":""1,4""}"
"173_N3pRiBws","[""39_00006.jpg""]",0,"[]","[2,707.391,162.662,225.078,155.096]","{""1"":""1,4""}"
"173_8Ip73ba3","[""39_00006.jpg""]",0,"[]","[2,181.576,247.776,130.508,151.313]","{""1"":""1,4""}"
"173_cvdXilI0","[""39_00006.jpg""]",0,"[]","[2,51.068,283.713,121.051,143.748]","{""1"":""4,1""}"
"172_wXXLqzqX","[""39_00005.jpg""]",0,"[]","[2,505.009,181.576,160.77,160.771]","{""1"":""1,4""}"
"172_lGyj6sDG","[""39_00005.jpg""]",0,"[]","[2,714.956,162.662,202.382,162.662]","{""1"":""1,4""}"
"172_vhtQdkhB","[""39_00005.jpg""]",0,"[]","[2,175.902,251.559,147.531,138.073]","{""1"":""1,4""}"
"172_Mr3UA1Dd","[""39_00005.jpg""]",0,"[]","[2,81.331,274.256,83.222,141.856]","{""1"":""1,4""}"
"171_7jG7l9Pi","[""39_00004.jpg""]",0,"[]","[2,493.66,185.359,172.119,158.879]","{""1"":""1,4""}"
"171_nQPpwEVv","[""39_00004.jpg""]",0,"[]","[2,718.739,156.988,208.056,175.902]","{""1"":""1,4""}"
"171_1qP4VZl6","[""39_00004.jpg""]",0,"[]","[2,172.119,249.667,170.228,153.205]","{""1"":""1,4""}"
"171_eQKlXZWW","[""39_00004.jpg""]",0,"[]","[2,54.851,276.147,138.074,166.445]","{""1"":""1,4""}"
"171_lg4gs1tD","[""39_00004.jpg""]",0,"[]","[2,355.587,175.902,105.919,107.811]","{""1"":""1,4""}"
"170_m0Loa6We","[""39_00003.jpg""]",0,"[]","[2,370.718,177.793,85.114,100.246]","{""1"":""1,4""}"
"170_iuxpkpUg","[""39_00003.jpg""]",0,"[]","[2,185.359,238.319,128.616,153.205]","{""1"":""1,4""}"
"170_5ZuVCJaK","[""39_00003.jpg""]",0,"[]","[2,73.765,283.713,105.92,139.965]","{""1"":""1,4""}"
"170_XODglznP","[""39_00003.jpg""]",0,"[]","[2,489.877,175.902,175.902,166.445]","{""1"":""1,4""}"
"170_EiC8lTya","[""39_00003.jpg""]",0,"[]","[2,720.63,147.531,206.165,160.77]","{""1"":""1,4""}"
"169_CxyF0x5j","[""39_00002.jpg""]",0,"[]","[2,714.956,147.531,196.708,175.902]","{""1"":""1,4""}"
"169_sNCTRYVz","[""39_00002.jpg""]",0,"[]","[2,491.769,187.25,179.685,156.988]","{""1"":""1,4""}"
"169_iCYaEm5d","[""39_00002.jpg""]",0,"[]","[2,166.445,253.45,147.53,132.399]","{""1"":""1,4""}"
"169_rXi7VmbI","[""39_00002.jpg""]",0,"[]","[2,85.114,259.124,87.005,162.662]","{""1"":""1,4""}"
"169_5KINjAwB","[""39_00002.jpg""]",0,"[]","[2,348.021,175.902,124.834,121.051]","{""1"":""1,4""}"
"168_85ZjCzjm","[""38_00007.jpg""]",0,"[]","[2,319.65,226.97,147.53,141.857]","{""1"":""1,4""}"
"168_vwIG5Rnr","[""38_00007.jpg""]",0,"[]","[2,62.417,285.604,124.833,124.834]","{""1"":""1""}"
"168_mBq29vVL","[""38_00007.jpg""]",0,"[]","[2,501.226,177.793,211.839,160.771]","{""1"":""1,4""}"
"168_W7GZt9g8","[""38_00007.jpg""]",0,"[]","[2,731.979,162.662,149.422,181.576]","{""1"":""1""}"
"168_3DBLMyEM","[""38_00007.jpg""]",0,"[]","[2,565.534,77.548,141.857,96.463]","{""1"":""0""}"
"168_nNxU88Xi","[""38_00007.jpg""]",0,"[]","[2,1042.172,45.394,223.187,166.445]","{""1"":""0""}"
"168_7CYZJdJG","[""38_00007.jpg""]",0,"[]","[2,1486.655,215.622,389.632,387.741]","{""1"":""0""}"
"167_54VldvUP","[""38_00006.jpg""]",0,"[]","[2,1480.981,208.056,402.872,433.135]","{""1"":""0""}"
"167_hZtHYs2Y","[""38_00006.jpg""]",0,"[]","[2,1006.235,32.154,230.753,168.336]","{""1"":""0""}"
"167_99w03YA6","[""38_00006.jpg""]",0,"[]","[2,696.042,124.834,211.839,202.381]","{""1"":""1""}"
"167_IRyQZYqE","[""38_00006.jpg""]",0,"[]","[2,487.986,156.988,213.73,208.056]","{""1"":""1,4""}"
"167_NELG0ZS5","[""38_00006.jpg""]",0,"[]","[2,315.867,211.839,162.662,166.445]","{""1"":""1""}"
"167_4MwDuBTi","[""38_00006.jpg""]",0,"[]","[2,49.177,266.69,128.616,158.879]","{""1"":""1""}"
"167_X6vfF0X3","[""38_00006.jpg""]",0,"[]","[2,204.273,191.033,87.005,149.422]","{""1"":""1""}"
"167_nH6fKMsX","[""38_00006.jpg""]",0,"[]","[2,595.797,77.548,132.399,87.005]","{""1"":""0""}"
"166_a9svW3et","[""38_00005.jpg""]",0,"[]","[2,1002.452,45.394,236.427,162.662]","{""1"":""0""}"
"166_unlxpdOF","[""38_00005.jpg""]",0,"[]","[2,1520.701,202.382,365.043,408.546]","{""1"":""0""}"
"166_Q1xZmjaW","[""38_00005.jpg""]",0,"[]","[2,707.391,164.553,191.033,153.205]","{""1"":""1""}"
"166_KcBmLlYI","[""38_00005.jpg""]",0,"[]","[2,482.312,162.662,234.536,181.576]","{""1"":""1""}"
"166_qX4Q7u6R","[""38_00005.jpg""]",0,"[]","[2,317.758,226.97,153.205,155.097]","{""1"":""1,4""}"
"166_1RReEYnU","[""38_00005.jpg""]",0,"[]","[2,62.417,261.016,98.354,145.639]","{""1"":""1""}"
"166_1yXINuYg","[""38_00005.jpg""]",0,"[]","[2,181.576,208.056,134.291,109.702]","{""1"":""1""}"
"166_KTjIKPTB","[""38_00005.jpg""]",0,"[]","[2,578.774,79.44,151.314,83.222]","{""1"":""0""}"
"165_50Qxh1ig","[""38_00004.jpg""]",0,"[]","[2,574.991,87.005,162.662,117.268]","{""1"":""0""}"
"165_Wr0wywlF","[""38_00004.jpg""]",0,"[]","[2,491.769,172.119,240.21,162.662]","{""1"":""1,4""}"
"165_yFvIXyYu","[""38_00004.jpg""]",0,"[]","[2,298.844,232.644,179.685,141.857]","{""1"":""1""}"
"165_z1dEehjV","[""38_00004.jpg""]",0,"[]","[2,87.005,266.69,98.354,126.725]","{""1"":""1""}"
"165_NQhfXntV","[""38_00004.jpg""]",0,"[]","[2,1010.018,43.503,225.078,177.793]","{""1"":""0""}"
"165_v99sdjGr","[""38_00004.jpg""]",0,"[]","[2,1498.004,211.839,385.849,431.243]","{""1"":""0""}"
"164_eYCUY1Se","[""38_00003.jpg""]",0,"[]","[2,1484.764,200.49,385.849,418.004]","{""1"":""0""}"
"164_LxkSOh20","[""38_00003.jpg""]",0,"[]","[2,1006.235,41.611,251.558,166.445]","{""1"":""0""}"
"164_8UpiZPhm","[""38_00003.jpg""]",0,"[]","[2,692.259,145.639,225.079,179.685]","{""1"":""1""}"
"164_rBSYJONa","[""38_00003.jpg""]",0,"[]","[2,463.398,160.771,243.993,206.164]","{""1"":""1,4""}"
"164_0km6Vix7","[""38_00003.jpg""]",0,"[]","[2,270.473,221.296,200.49,153.205]","{""1"":""1""}"
"164_ckfKIH3d","[""38_00003.jpg""]",0,"[]","[2,66.2,287.496,102.136,104.028]","{""1"":""1""}"
"164_f7NXxkXl","[""38_00003.jpg""]",0,"[]","[2,177.793,217.513,94.571,104.028]","{""1"":""1""}"
"164_xLFnStUD","[""38_00003.jpg""]",0,"[]","[2,578.774,90.788,122.942,62.417]","{""1"":""0""}"
"163_hsOUR7H9","[""38_00002.jpg""]",0,"[]","[2,573.1,87.005,156.988,105.92]","{""1"":""0""}"
"163_Av75XtXQ","[""38_00002.jpg""]",0,"[]","[2,444.483,147.531,262.908,192.924]","{""1"":""1""}"
"163_L9vf9v1h","[""38_00002.jpg""]",0,"[]","[2,709.282,166.445,230.753,160.77]","{""1"":""1""}"
"163_L1OqNNnQ","[""38_00002.jpg""]",0,"[]","[2,1002.452,39.72,232.644,181.576]","{""1"":""0""}"
"163_nk8Mn66y","[""38_00002.jpg""]",0,"[]","[2,1501.786,219.405,374.501,391.523]","{""1"":""0""}"
"163_EujsS759","[""38_00002.jpg""]",0,"[]","[2,302.627,236.427,166.445,130.508]","{""1"":""1""}"
"163_aZHQs3Ap","[""38_00002.jpg""]",0,"[]","[2,71.874,285.604,96.462,115.377]","{""1"":""1""}"
"163_SVi0uB4p","[""38_00002.jpg""]",0,"[]","[2,194.816,225.079,105.92,102.136]","{""1"":""1""}"
"162_4JWN55db","[""37_00007.jpg""]",0,"[]","[2,107.811,295.061,285.604,368.827]","{""1"":""0,2""}"
"162_UjreAQH5","[""37_00007.jpg""]",0,"[]","[2,1346.69,221.296,344.238,429.352]","{""1"":""0,2""}"
"162_u3oCPmPr","[""37_00007.jpg""]",0,"[]","[2,1509.352,172.119,355.587,395.307]","{""1"":""0""}"
"162_gPOeN3Vz","[""37_00007.jpg""]",0,"[]","[2,1157.548,41.611,255.342,177.794]","{""1"":""0""}"
"162_hnsoWHWH","[""37_00007.jpg""]",0,"[]","[2,1000.56,130.508,175.902,181.576]","{""1"":""1,4""}"
"162_CsZLwXnw","[""37_00007.jpg""]",0,"[]","[2,735.762,134.291,162.662,206.164]","{""1"":""1""}"
"162_zPCqrXS2","[""37_00007.jpg""]",0,"[]","[2,474.746,177.793,191.033,162.662]","{""1"":""1""}"
"162_bpG2gbUa","[""37_00007.jpg""]",0,"[]","[2,482.312,87.005,162.662,85.114]","{""1"":""0""}"
"161_KXr3aVtc","[""37_00006.jpg""]",0,"[]","[2,436.918,94.571,194.816,109.702]","{""1"":""0""}"
"161_hLSTMu9B","[""37_00006.jpg""]",0,"[]","[2,482.312,177.793,200.49,198.599]","{""1"":""1""}"
"161_JPQ55krk","[""37_00006.jpg""]",0,"[]","[2,728.196,122.942,181.576,181.576]","{""1"":""1""}"
"161_9Xy3rdts","[""37_00006.jpg""]",0,"[]","[2,69.982,264.799,306.41,402.872]","{""1"":""0,2""}"
"161_HSMBBe1e","[""37_00006.jpg""]",0,"[]","[2,298.844,191.033,151.314,164.554]","{""1"":""1""}"
"161_0LdD9RXk","[""37_00006.jpg""]",0,"[]","[2,1008.126,130.508,136.182,181.576]","{""1"":""1""}"
"161_h9XpLIYV","[""37_00006.jpg""]",0,"[]","[2,1140.525,30.263,262.908,206.164]","{""1"":""0""}"
"161_PIiAfX16","[""37_00006.jpg""]",0,"[]","[2,1344.799,243.993,340.455,412.329]","{""1"":""0,2""}"
"161_QUnhEvhL","[""37_00006.jpg""]",0,"[]","[2,1541.506,196.708,312.084,355.586]","{""1"":""0""}"
"19_XVXTg81g","[""74_00002.jpg""]",0,"[]","[2,1498.004,234.536,389.632,374.501]","{""1"":""0""}"
"19_FG5gBmgV","[""74_00002.jpg""]",0,"[]","[2,1314.536,94.571,211.839,196.707]","{""1"":""0""}"
"19_7iTrBwVF","[""74_00002.jpg""]",0,"[]","[2,1002.452,81.331,191.033,257.233]","{""1"":""0""}"
"19_fyQajgew","[""74_00002.jpg""]",0,"[]","[2,448.266,170.228,242.102,170.227]","{""1"":""1""}"
"19_xgguetW6","[""74_00002.jpg""]",0,"[]","[2,302.627,138.074,166.445,132.399]","{""1"":""0""}"
"19_gWSePmaP","[""74_00002.jpg""]",0,"[]","[2,550.403,90.788,69.982,98.354]","{""1"":""0""}"
"19_TNtTSiaS","[""74_00002.jpg""]",0,"[]","[2,614.711,52.96,115.377,122.942]","{""1"":""0""}"
"19_BKICYp7y","[""74_00002.jpg""]",0,"[]","[2,200.49,166.445,96.463,139.965]","{""1"":""0""}"
"20_dSDL8Fqu","[""74_00003.jpg""]",0,"[]","[2,994.886,94.571,194.816,259.124]","{""1"":""0""}"
"20_e50CWP4v","[""74_00003.jpg""]",0,"[]","[2,1282.382,92.68,225.079,208.056]","{""1"":""0""}"
"20_04EtwhyX","[""74_00003.jpg""]",0,"[]","[2,1515.026,226.97,363.153,412.329]","{""1"":""0""}"
"20_kw9EIMmk","[""74_00003.jpg""]",0,"[]","[2,459.615,174.011,240.21,172.119]","{""1"":""1,4""}"
"20_KvtJn579","[""74_00003.jpg""]",0,"[]","[2,620.38529,54.851,79.43971,119.16]","{""1"":""0""}"
"20_1pCobPXe","[""74_00003.jpg""]",0,"[]","[2,520.14,60.525,88.897,109.703]","{""1"":""0""}"
"20_LNDmRhVi","[""74_00003.jpg""]",0,"[]","[2,296.953,141.856,149.422,149.422]","{""1"":""0""}"
"20_dNB7ZWfH","[""74_00003.jpg""]",0,"[]","[2,192.925,168.336,100.245,119.16]","{""1"":""0""}"
"21_yYZdrdxB","[""74_00004.jpg""]",0,"[]","[2,355.587,200.49,92.679,98.354]","{""1"":""1""}"
"21_elLfrvD7","[""74_00004.jpg""]",0,"[]","[2,274.256,132.399,151.313,73.766]","{""1"":""0""}"
"21_rfCAXtIG","[""74_00004.jpg""]",0,"[]","[2,491.769,187.25,177.793,198.599]","{""1"":""1,4""}"
"21_lyvXyQgr","[""74_00004.jpg""]",0,"[]","[2,537.163,107.811,81.331,71.874]","{""1"":""0""}"
"21_ihuvrXCv","[""74_00004.jpg""]",0,"[]","[2,609.037,56.743,119.159,117.268]","{""1"":""0""}"
"21_NwveuJrR","[""74_00004.jpg""]",0,"[]","[2,1004.343,96.462,174.011,240.211]","{""1"":""0""}"
"21_wkJLUk2X","[""74_00004.jpg""]",0,"[]","[2,1282.382,85.114,228.861,211.839]","{""1"":""0""}"
"21_cWwWpPlK","[""74_00004.jpg""]",0,"[]","[2,1511.243,242.102,370.718,342.346]","{""1"":""0""}"
"22_q9oYCP6i","[""74_00005.jpg""]",0,"[]","[2,1503.678,230.753,378.283,370.718]","{""1"":""0""}"
"22_aFtle1wn","[""74_00005.jpg""]",0,"[]","[2,1316.427,88.897,192.925,181.576]","{""1"":""0""}"
"22_Y8idA9sH","[""74_00005.jpg""]",0,"[]","[2,991.103,90.788,225.079,245.885]","{""1"":""0""}"
"22_NcRBUKYc","[""74_00005.jpg""]",0,"[]","[2,501.226,181.576,194.816,172.119]","{""1"":""1,4""}"
"22_VjvFMLqK","[""74_00005.jpg""]",0,"[]","[2,342.347,187.25,115.376,100.246]","{""1"":""1,4""}"
"22_XfngeKBm","[""74_00005.jpg""]",0,"[]","[2,302.627,124.834,111.594,75.656]","{""1"":""0""}"
"22_qYn1lwqe","[""74_00005.jpg""]",0,"[]","[2,550.403,85.114,64.308,111.594]","{""1"":""0""}"
"22_ExUcFxTd","[""74_00005.jpg""]",0,"[]","[2,633.625,81.331,104.028,111.594]","{""1"":""0""}"
"23_x7Q7e3p3","[""74_00006.jpg""]",0,"[]","[2,618.494,71.874,98.354,117.268]","{""1"":""0""}"
"23_mEzStVnh","[""74_00006.jpg""]",0,"[]","[2,527.706,79.44,85.114,115.376]","{""1"":""0""}"
"23_HPoAyT2L","[""74_00006.jpg""]",0,"[]","[2,453.94,162.662,217.514,172.119]","{""1"":""1,4""}"
"23_39pHDpw8","[""74_00006.jpg""]",0,"[]","[2,349.912,200.49,92.68,96.463]","{""1"":""1""}"
"23_Xy4Wukog","[""74_00006.jpg""]",0,"[]","[2,295.061,130.508,113.485,71.874]","{""1"":""0""}"
"23_g0JH3X83","[""74_00006.jpg""]",0,"[]","[2,991.103,90.788,191.034,259.124]","{""1"":""0""}"
"23_GP9Oenf9","[""74_00006.jpg""]",0,"[]","[2,1314.536,75.657,185.359,217.513]","{""1"":""0""}"
"23_Nfqiffb8","[""74_00006.jpg""]",0,"[]","[2,1511.243,230.753,372.61,344.238]","{""1"":""0""}"
"24_zLoesXDy","[""74_00007.jpg""]",0,"[]","[2,1501.786,234.536,393.415,368.827]","{""1"":""0""}"
"24_EQwvZ14X","[""74_00007.jpg""]",0,"[]","[2,1312.644,94.571,208.057,185.359]","{""1"":""0""}"
"24_qnJOwaNT","[""74_00007.jpg""]",0,"[]","[2,1000.56,87.005,181.577,262.907]","{""1"":""0""}"
"24_DMOcRNlR","[""74_00007.jpg""]",0,"[]","[2,486.09457,187.25026,217.51301,145.639]","{""1"":""1""}"
"24_TVhlPr84","[""74_00007.jpg""]",0,"[]","[2,629.842,52.96,96.463,130.508]","{""1"":""0""}"
"24_TFUFa3Sa","[""74_00007.jpg""]",0,"[]","[2,525.814,85.114,88.897,96.462]","{""1"":""0""}"
"24_knlREX5j","[""74_00007.jpg""]",0,"[]","[2,355.587,204.273,128.616,96.463]","{""1"":""0""}"
"24_FBHbMuW4","[""74_00007.jpg""]",0,"[]","[2,259.124,124.834,168.337,73.765]","{""1"":""0""}"
"25_s515ohXs","[""75_00002.jpg""]",0,"[]","[2,1002.452,54.851,143.748,143.748]","{""1"":""0""}"
"25_2oNLxchL","[""75_00002.jpg""]",0,"[]","[2,1378.844,232.644,226.97,397.198]","{""1"":""0,2""}"
"25_SQVQ7baV","[""75_00002.jpg""]",0,"[]","[2,1151.87391,192.925,206.16509,389.632]","{""1"":""0,2""}"
"25_4s7J8XkS","[""75_00002.jpg""]",0,"[]","[2,856.81261,221.296,187.25039,474.746]","{""1"":""0,2""}"
"25_adwQHap1","[""75_00002.jpg""]",0,"[]","[2,709.282,221.296,177.793,472.855]","{""1"":""0,2""}"
"25_yO1PuDqz","[""75_00002.jpg""]",0,"[]","[2,569.317,242.102,206.165,452.049]","{""1"":""0,2""}"
"25_xvgHPzh8","[""75_00002.jpg""]",0,"[]","[2,385.849,226.97,170.228,442.592]","{""1"":""0""}"
"25_vXJNFbXz","[""75_00002.jpg""]",0,"[]","[2,325.324,261.016,156.988,395.306]","{""1"":""0,2""}"
"25_g0a1HEMB","[""75_00002.jpg""]",0,"[]","[2,242.102,291.278,117.268,351.804]","{""1"":""0,2""}"
"25_K2v2jMNg","[""75_00002.jpg""]",0,"[]","[2,122.942,276.147,162.662,372.61]","{""1"":""0""}"
"25_Iex9bHhY","[""75_00002.jpg""]",0,"[]","[2,11.349,276.147,198.598,363.152]","{""1"":""0,2""}"
"25_CnXUpOrZ","[""75_00002.jpg""]",0,"[]","[2,1505.569,192.925,312.084,380.175]","{""1"":""0""}"
"26_JNZ5yvKG","[""75_00003.jpg""]",0,"[]","[2,1532.049,217.513,255.342,376.392]","{""1"":""0""}"
"26_9iOdrXVn","[""75_00003.jpg""]",0,"[]","[2,1392.084,228.862,208.056,431.243]","{""1"":""0,2""}"
"26_tX4I4G4l","[""75_00003.jpg""]",0,"[]","[2,1142.417,175.902,219.404,476.637]","{""1"":""0""}"
"26_XY9cEI9m","[""75_00003.jpg""]",0,"[]","[2,830.333,200.49,211.839,499.335]","{""1"":""0,2""}"
"26_KrICISO5","[""75_00003.jpg""]",0,"[]","[2,728.196,209.947,143.748,497.444]","{""1"":""0,2""}"
"26_kXRecHlW","[""75_00003.jpg""]",0,"[]","[2,574.991,232.644,170.228,461.507]","{""1"":""0,2""}"
"26_pr95Ezzp","[""75_00003.jpg""]",0,"[]","[2,391.524,219.405,170.227,476.637]","{""1"":""0,2""}"
"26_36u8WSXh","[""75_00003.jpg""]",0,"[]","[2,325.324,255.342,117.268,435.026]","{""1"":""0,2""}"
"26_hSTyeKbF","[""75_00003.jpg""]",0,"[]","[2,230.753,262.907,104.028,425.569]","{""1"":""0,2""}"
"26_229NAI9j","[""75_00003.jpg""]",0,"[]","[2,71.874,272.364,221.296,366.935]","{""1"":""0""}"
"26_IxbfUjxI","[""75_00003.jpg""]",0,"[]","[2,1006.235,56.743,117.268,119.159]","{""1"":""0""}"
"31_XXuyEKgY","[""76_00002.jpg""]",0,"[]","[2,1327.776,221.296,196.707,436.918]","{""1"":""0,2""}"
"31_OR3mekcy","[""76_00002.jpg""]",0,"[]","[2,648.757,276.147,274.255,372.61]","{""1"":""0""}"
"31_csfZpwSk","[""76_00002.jpg""]",0,"[]","[2,378.284,232.644,243.993,461.507]","{""1"":""0,2""}"
"31_3BGxjGjp","[""76_00002.jpg""]",0,"[]","[2,841.681,147.531,342.347,209.947]","{""1"":""0""}"
"31_NUehrd8A","[""76_00002.jpg""]",0,"[]","[2,722.522,166.445,141.856,158.879]","{""1"":""1""}"
"31_XjXDJUGc","[""76_00002.jpg""]",0,"[]","[2,520.14,192.925,155.096,124.833]","{""1"":""1""}"
"31_hJXnFswb","[""76_00002.jpg""]",0,"[]","[2,317.758,215.622,136.182,130.508]","{""1"":""1""}"
"31_nQSDYDXa","[""76_00002.jpg""]",0,"[]","[2,87.005,236.427,204.273,189.142]","{""1"":""0""}"
"31_vwTX9cRz","[""76_00002.jpg""]",0,"[]","[2,1091.349,37.828,107.81,100.246]","{""1"":""0""}"
"32_FAPkTOXC","[""76_00003.jpg""]",0,"[]","[2,1325.884,234.536,185.359,436.918]","{""1"":""0,2""}"
"32_XKwYmqgA","[""76_00003.jpg""]",0,"[]","[2,836.007,153.205,368.827,187.25]","{""1"":""0""}"
"32_vVK6E8bv","[""76_00003.jpg""]",0,"[]","[2,646.865,257.233,259.124,410.438]","{""1"":""0,2""}"
"32_PYmd05Xn","[""76_00003.jpg""]",0,"[]","[2,361.261,251.559,255.341,412.329]","{""1"":""0,2""}"
"32_X7xYf4NY","[""76_00003.jpg""]",0,"[]","[2,119.159,259.124,196.708,160.771]","{""1"":""0,2""}"
"32_tuDaXiTo","[""76_00003.jpg""]",0,"[]","[2,1091.349,32.154,92.679,105.92]","{""1"":""0""}"
"32_tDF16X1a","[""76_00003.jpg""]",0,"[]","[2,722.522,158.879,134.291,139.965]","{""1"":""1""}"
"32_GlCLWXjq","[""76_00003.jpg""]",0,"[]","[2,349.912,223.187,87.006,126.725]","{""1"":""1""}"
"33_U07kdfh9","[""76_00004.jpg""]",0,"[]","[2,1306.97,221.296,217.513,457.723]","{""1"":""0,2""}"
"33_Eq0OQulQ","[""76_00004.jpg""]",0,"[]","[2,635.517,266.69,304.518,393.415]","{""1"":""0,2""}"
"33_1Q9WSVYm","[""76_00004.jpg""]",0,"[]","[2,402.872,259.124,202.382,427.461]","{""1"":""0,2""}"
"33_lfj0JrEc","[""76_00004.jpg""]",0,"[]","[2,102.137,245.884,198.599,162.662]","{""1"":""0""}"
"33_5PTXUW5x","[""76_00004.jpg""]",0,"[]","[2,338.564,225.079,104.028,130.508]","{""1"":""1""}"
"33_XhTRlIKN","[""76_00004.jpg""]",0,"[]","[2,520.14,198.599,126.725,130.508]","{""1"":""1""}"
"33_mzFhx2bz","[""76_00004.jpg""]",0,"[]","[2,705.499,164.553,164.554,156.988]","{""1"":""1""}"
